name,year,pop_t,prop_u,wat_basal_r,wat_lim_r,wat_unimp_r,wat_ns_r,arc_wat_basal_r,wat_basal_u,wat_lim_u,wat_unimp_u,wat_ns_u,arc_wat_basal_u,wat_basal_t,wat_lim_t,wat_unimp_t,wat_ns_t,arc_wat_basal_t,blank,name2,year2,wat_sm_r,wat_imp_prem_r,wat_imp_av_r,wat_imp_qual_r,wat_arc_sm_r,wat_pip_r,wat_imp_npip_r,wat_sm_u,wat_imp_prem_u,wat_imp_av_u,wat_imp_qual_u,wat_arc_sm_u,wat_pip_u,wat_imp_npip_u,wat_sm_t,wat_imp_prem_t,wat_imp_av_t,wat_imp_qual_t,wat_arc_sm_t,wat_pip_t,wat_imp_npip_t,sl,latestyear,iso3,region_sdg,region_unicef_programme,region_who,region_lldc,region_ldc,region_sids,region_fragileoecdany,region_income,name_AR,name_ES,name_FR,name_RU,name_ZH
Nauru,2006,10.034,100,,,,,,98.33530432,0,1.66469568,0,-0.019685019,98.33530432,0,1.66469568,0,-0.019685019,,Nauru,2006,,,,,,,,18.65183735,97.84837432,73.96326298,18.65183735,0.000629153,,,18.65183735,97.84837432,73.96326298,18.65183735,0.000629153,,,3492,0,NRU,Oceania,East Asia and Pacific,Western Pacific,,,Small island developing States,,High income,ناورو,Nauru,Nauru,Науру,瑙鲁
Nauru,2007,10.02,100,,,,,,98.33862131,0,1.661378688,0,-0.019685019,98.33862131,0,1.661378688,0,-0.019685019,,Nauru,2007,,,,,,,,18.6524665,97.74858958,73.96575787,18.6524665,0.000629153,56.36416311,41.97445821,18.6524665,97.74858958,73.96575787,18.6524665,0.000629153,56.36416311,41.97445821,3493,0,NRU,Oceania,East Asia and Pacific,Western Pacific,,,Small island developing States,,High income,ناورو,Nauru,Nauru,Науру,瑙鲁
Nauru,2008,10.009,100,,,,,,98.30948239,0.032455913,1.658061696,0,-0.019685019,98.30948239,0.032455913,1.658061696,0,-0.019685019,,Nauru,2008,,,,,,,,18.65309566,97.64879789,73.96825276,18.65309566,0.000629153,56.36416311,41.9777752,18.65309566,97.64879789,73.96825276,18.65309566,0.000629153,56.36416311,41.9777752,3494,0,NRU,Oceania,East Asia and Pacific,Western Pacific,,,Small island developing States,,High income,ناورو,Nauru,Nauru,Науру,瑙鲁
Nauru,2009,10.016,100,,,,,,98.28034128,0.064914015,1.654744704,0,-0.019685019,98.28034128,0.064914015,1.654744704,0,-0.019685019,,Nauru,2009,,,,,,,,18.65372481,97.54899925,73.97074765,18.65372481,0.000629153,56.36416311,41.98109219,18.65372481,97.54899925,73.97074765,18.65372481,0.000629153,56.36416311,41.98109219,3495,0,NRU,Oceania,East Asia and Pacific,Western Pacific,,,Small island developing States,,High income,ناورو,Nauru,Nauru,Науру,瑙鲁
Nauru,2010,10.043,100,,,,,,98.25119798,0.097374307,1.651427711,0,-0.019685019,98.25119798,0.097374307,1.651427711,0,-0.019685019,,Nauru,2010,,,,,,,,18.65435396,97.44919365,73.97324254,18.65435396,0.000629153,56.36416311,41.98440918,18.65435396,97.44919365,73.97324254,18.65435396,0.000629153,56.36416311,41.98440918,3496,0,NRU,Oceania,East Asia and Pacific,Western Pacific,,,Small island developing States,,High income,ناورو,Nauru,Nauru,Науру,瑙鲁
Nauru,2011,10.098,100,,,,,,98.22205249,0.129836788,1.648110719,0,-0.019685019,98.22205249,0.129836788,1.648110719,0,-0.019685019,,Nauru,2011,,,,,,,,18.65498312,97.3493811,73.97573742,18.65498312,0.000629153,56.36416311,41.98772617,18.65498312,97.3493811,73.97573742,18.65498312,0.000629153,56.36416311,41.98772617,3497,0,NRU,Oceania,East Asia and Pacific,Western Pacific,,,Small island developing States,,High income,ناورو,Nauru,Nauru,Науру,瑙鲁
Nauru,2012,10.267,100,,,,,,98.19290481,0.162301458,1.644793727,0,-0.019685019,98.19290481,0.162301458,1.644793727,0,-0.019685019,,Nauru,2012,,,,,,,,18.65561227,97.24956159,73.97823231,18.65561227,0.000629153,57.20776017,41.1474461,18.65561227,97.24956159,73.97823231,18.65561227,0.000629153,57.20776017,41.1474461,3498,0,NRU,Oceania,East Asia and Pacific,Western Pacific,,,Small island developing States,,High income,ناورو,Nauru,Nauru,Науру,瑙鲁
Nauru,2013,10.517,100,,,,,,98.16375495,0.194768318,1.641476735,0,-0.019685019,98.16375495,0.194768318,1.641476735,0,-0.019685019,,Nauru,2013,,,,,,,,18.65624142,97.14973513,73.9807272,18.65624142,0.000629153,58.05135723,40.30716603,18.65624142,97.14973513,73.9807272,18.65624142,0.000629153,58.05135723,40.30716603,3499,0,NRU,Oceania,East Asia and Pacific,Western Pacific,,,Small island developing States,,High income,ناورو,Nauru,Nauru,Науру,瑙鲁
Nauru,2014,10.742,100,,,,,,98.13460289,0.227237368,1.638159743,0,-0.019685019,98.13460289,0.227237368,1.638159743,0,-0.019685019,,Nauru,2014,,,,,,,,18.65687058,97.04990171,73.98322209,18.65687058,0.000629153,58.8949543,39.46688596,18.65687058,97.04990171,73.98322209,18.65687058,0.000629153,58.8949543,39.46688596,3500,0,NRU,Oceania,East Asia and Pacific,Western Pacific,,,Small island developing States,,High income,ناورو,Nauru,Nauru,Науру,瑙鲁
Nauru,2015,10.954,100,,,,,,98.10544864,0.259708606,1.634842751,0,-0.019685019,98.10544864,0.259708606,1.634842751,0,-0.019685019,,Nauru,2015,,,,,,,,18.65749973,96.95006134,73.98571698,18.65749973,0.000629153,59.73855136,38.62660589,18.65749973,96.95006134,73.98571698,18.65749973,0.000629153,59.73855136,38.62660589,3501,0,NRU,Oceania,East Asia and Pacific,Western Pacific,,,Small island developing States,,High income,ناورو,Nauru,Nauru,Науру,瑙鲁
Nauru,2016,11.15,100,,,,,,98.07629221,0.292182035,1.631525759,0,-0.019685019,98.07629221,0.292182035,1.631525759,0,-0.019685019,,Nauru,2016,,,,,,,,18.65812888,96.85021402,73.98821186,18.65812888,0.000629153,60.58214843,37.78632582,18.65812888,96.85021402,73.98821186,18.65812888,0.000629153,60.58214843,37.78632582,3502,0,NRU,Oceania,East Asia and Pacific,Western Pacific,,,Small island developing States,,High income,ناورو,Nauru,Nauru,Науру,瑙鲁
Nauru,2017,11.324,100,,,,,,98.04713358,0.324657652,1.628208767,0,-0.019685019,98.04713358,0.324657652,1.628208767,0,-0.019685019,,Nauru,2017,,,,,,,,18.65875804,96.75035974,73.99070675,18.65875804,0.000629153,61.42574549,36.94604574,18.65875804,96.75035974,73.99070675,18.65875804,0.000629153,61.42574549,36.94604574,3503,0,NRU,Oceania,East Asia and Pacific,Western Pacific,,,Small island developing States,,High income,ناورو,Nauru,Nauru,Науру,瑙鲁
Nauru,2018,11.477,100,,,,,,98.01797277,0.357135459,1.624891774,0,-0.019685019,98.01797277,0.357135459,1.624891774,0,-0.019685019,,Nauru,2018,,,,,,,,18.65938719,96.65049851,73.99320164,18.65938719,0.000629153,62.26934255,36.10576567,18.65938719,96.65049851,73.99320164,18.65938719,0.000629153,62.26934255,36.10576567,3504,0,NRU,Oceania,East Asia and Pacific,Western Pacific,,,Small island developing States,,High income,ناورو,Nauru,Nauru,Науру,瑙鲁
Nauru,2019,11.587,100,,,,,,97.98880976,0.389615456,1.621574782,0,-0.019685019,97.98880976,0.389615456,1.621574782,0,-0.019685019,,Nauru,2019,,,,,,,,18.66001634,96.55063032,73.99569653,18.66001634,0.000629153,63.11293962,35.2654856,18.66001634,96.55063032,73.99569653,18.66001634,0.000629153,63.11293962,35.2654856,3505,0,NRU,Oceania,East Asia and Pacific,Western Pacific,,,Small island developing States,,High income,ناورو,Nauru,Nauru,Науру,瑙鲁
Nauru,2020,11.643,100,,,,,,97.95964457,0.422097642,1.61825779,0,-0.019685019,97.95964457,0.422097642,1.61825779,0,-0.019685019,,Nauru,2020,,,,,,,,18.6606455,96.45075518,73.99819142,18.6606455,0.000629153,63.95653668,34.42520553,18.6606455,96.45075518,73.99819142,18.6606455,0.000629153,63.95653668,34.42520553,3506,0,NRU,Oceania,East Asia and Pacific,Western Pacific,,,Small island developing States,,High income,ناورو,Nauru,Nauru,Науру,瑙鲁
Nauru,2021,11.709,100,,,,,,97.93047718,0.454582017,1.614940798,0,-0.019685019,97.93047718,0.454582017,1.614940798,0,-0.019685019,,Nauru,2021,,,,,,,,18.66127465,96.35087308,74.0006863,18.66127465,0.000629153,64.80013375,33.58492546,18.66127465,96.35087308,74.0006863,18.66127465,0.000629153,64.80013375,33.58492546,3507,0,NRU,Oceania,East Asia and Pacific,Western Pacific,,,Small island developing States,,High income,ناورو,Nauru,Nauru,Науру,瑙鲁
Nauru,2022,11.801,100,,,,,,97.90130761,0.487068582,1.611623806,0,-0.019685019,97.90130761,0.487068582,1.611623806,0,-0.019685019,,Nauru,2022,,,,,,,,18.6619038,96.25098404,74.00318119,18.6619038,0.000629153,65.64373081,32.74464539,18.6619038,96.25098404,74.00318119,18.6619038,0.000629153,65.64373081,32.74464539,3508,0,NRU,Oceania,East Asia and Pacific,Western Pacific,,,Small island developing States,,High income,ناورو,Nauru,Nauru,Науру,瑙鲁
Nauru,2023,11.875,100,,,,,,97.87213585,0.519557336,1.608306814,0,-0.019685019,97.87213585,0.519557336,1.608306814,0,-0.019685019,,Nauru,2023,,,,,,,,18.66253296,96.15108803,74.00567608,18.66253296,0.000629153,66.48732787,31.90436531,18.66253296,96.15108803,74.00567608,18.66253296,0.000629153,66.48732787,31.90436531,3509,0,NRU,Oceania,East Asia and Pacific,Western Pacific,,,Small island developing States,,High income,ناورو,Nauru,Nauru,Науру,瑙鲁
Nauru,2024,11.947,100,,,,,,97.8429619,0.552048279,1.604989822,0,-0.019685019,97.8429619,0.552048279,1.604989822,0,-0.019685019,,Nauru,2024,,,,,,,,18.66316211,96.05118507,74.00817097,18.66316211,0.000629153,67.33092494,31.06408524,18.66316211,96.05118507,74.00817097,18.66316211,0.000629153,67.33092494,31.06408524,3510,1,NRU,Oceania,East Asia and Pacific,Western Pacific,,,Small island developing States,,High income,ناورو,Nauru,Nauru,Науру,瑙鲁
Nepal,2000,24546.509,13.39700031,77.69366732,1.414040922,17.0530938,3.839197956,0.680273712,91.09015223,1.196952151,6.158682913,1.554212703,0.051274128,79.48839698,1.384957581,15.59356686,3.533078575,0.58965534,,Nepal,2000,25.13778432,36.7996191,72.75943048,25.13778432,-0.44603318,39.44643888,39.66126937,37.58652576,71.17553031,77.73597404,37.58652576,-0.582100511,62.80838753,29.47871685,26.80554314,41.40496147,73.42614035,26.80554314,-0.429944068,42.57624064,38.29711392,3511,0,NPL,Central and Southern Asia,South Asia,South-East Asia,Landlocked developing countries,Least developed countries,,,Lower middle income,نيبال,Nepal,Népal,Непал,尼泊尔
Nepal,2001,24946.748,13.94699955,78.38815463,1.491769707,16.41729399,3.702781668,0.680273712,91.14311898,1.258047861,6.088233167,1.510599996,0.051274128,80.16709109,1.459172555,14.97669816,3.397038186,0.58965534,,Nepal,2001,25.38316877,38.26782187,73.19106915,25.38316877,-0.44603318,40.10275472,39.77716962,37.63298091,71.55327697,77.89218756,37.63298091,-0.582100511,62.39151184,30.009655,27.09165052,42.91014486,73.84673567,27.09165052,-0.429944068,43.21136837,38.41489528,3512,0,NPL,Central and Southern Asia,South Asia,South-East Asia,Landlocked developing countries,Least developed countries,,,Lower middle income,نيبال,Nepal,Népal,Непал,尼泊尔
Nepal,2002,25328.981,14.23999977,79.08140598,1.570734454,15.78149418,3.56636538,0.680273712,91.19593854,1.319290754,6.017783422,1.466987288,0.051274128,80.80651758,1.534928914,14.39113947,3.267414034,0.58965534,,Nepal,2002,25.62855322,39.75746614,73.61732108,25.62855322,-0.44603318,40.75907057,39.89306987,37.67943606,71.93173905,78.04854955,37.67943606,-0.582100511,61.97463614,30.54059315,27.34459965,44.33908372,74.24833002,27.34459965,-0.429944068,43.78016824,38.56127826,3513,0,NPL,Central and Southern Asia,South Asia,South-East Asia,Landlocked developing countries,Least developed countries,,,Lower middle income,نيبال,Nepal,Népal,Непал,尼泊尔
Nepal,2003,25688.758,14.53800011,79.77342137,1.650935164,15.14569438,3.429949092,0.680273712,91.24861091,1.380680832,5.947333676,1.42337458,0.051274128,81.44168696,1.611645638,13.80843402,3.138233379,0.58965534,,Nepal,2003,25.87393768,41.2685519,74.03818628,25.87393768,-0.44603318,41.41538641,40.00897012,37.72589121,72.31091654,78.20506,37.72589121,-0.582100511,61.55776044,31.0715313,27.59697557,45.78149238,74.64396869,27.59697557,-0.429944068,44.34368618,38.70964643,3514,0,NPL,Central and Southern Asia,South Asia,South-East Asia,Landlocked developing countries,Least developed countries,,,Lower middle income,نيبال,Nepal,Népal,Непал,尼泊尔
Nepal,2004,26016.656,14.84100056,80.46420079,1.732371837,14.50989457,3.293532804,0.680273712,91.3011361,1.442218093,5.87688393,1.379761872,0.051274128,82.07250894,1.689310086,13.22867099,3.009509987,0.58965534,,Nepal,2004,26.11932213,42.80107916,74.45366476,26.11932213,-0.44603318,42.07170226,40.12487037,37.77234636,72.69080945,78.36171891,37.77234636,-0.582100511,61.14088475,31.60246945,27.84874704,47.23701343,75.03365772,27.84874704,-0.429944068,44.90175897,38.86006005,3515,0,NPL,Central and Southern Asia,South Asia,South-East Asia,Landlocked developing countries,Least developed countries,,,Lower middle income,نيبال,Nepal,Népal,Непал,尼泊尔
Nepal,2005,26309.458,15.14900017,81.15374425,1.815044473,13.87409476,3.157116515,0.680273712,91.35351411,1.503902539,5.806434184,1.336149164,0.051274128,82.69890669,1.767909564,12.65192561,2.881258138,0.58965534,,Nepal,2005,26.36470658,44.35504792,74.86375651,26.36470658,-0.44603318,42.7280181,40.24077062,37.81880151,73.07141778,78.5185263,37.81880151,-0.582100511,60.72400905,32.1334076,28.09988722,48.70529048,75.41741692,28.09988722,-0.429944068,45.45423044,39.01258581,3516,0,NPL,Central and Southern Asia,South Asia,South-East Asia,Landlocked developing countries,Least developed countries,,,Lower middle income,نيبال,Nepal,Népal,Непал,尼泊尔
Nepal,2006,26565.425,15.46200085,81.84205175,1.898953071,13.23829495,3.020700227,0.680273712,91.40574494,1.565734168,5.735984438,1.292536456,0.051274128,83.32079103,1.847430781,12.07828664,2.753491554,0.58965534,,Nepal,2006,26.61009103,45.93045817,75.26846153,26.61009103,-0.44603318,43.38433395,40.35667088,37.86525666,73.45274153,78.67548214,37.86525666,-0.582100511,60.30713336,32.66434575,28.35036519,50.18595451,75.79525593,28.35036519,-0.429944068,46.00093791,39.1672839,3517,0,NPL,Central and Southern Asia,South Asia,South-East Asia,Landlocked developing countries,Least developed countries,,,Lower middle income,نيبال,Nepal,Népal,Непал,尼泊尔
Nepal,2007,26788.492,15.78100014,82.52912329,1.984097633,12.60249514,2.884283939,0.680273712,91.45782858,1.627712981,5.665534693,1.248923749,0.051274128,83.93816293,1.927856581,11.50777273,2.626207752,0.58965534,,Nepal,2007,26.85547549,47.52730991,75.66777981,26.85547549,-0.44603318,44.04064979,40.47257113,37.91171181,73.83478069,78.83258646,37.91171181,-0.582100511,59.89025766,33.1952839,28.60026044,51.67889247,76.16721851,28.60026044,-0.429944068,46.54187687,39.32414264,3518,0,NPL,Central and Southern Asia,South Asia,South-East Asia,Landlocked developing countries,Least developed countries,,,Lower middle income,نيبال,Nepal,Népal,Непал,尼泊尔
Nepal,2008,26990.037,16.10500145,83.21495886,2.070478157,11.96669533,2.747867651,0.680273712,91.50976503,1.689838979,5.595084947,1.205311041,0.051274128,84.55083627,2.009176186,10.94054868,2.499438862,0.58965534,,Nepal,2008,27.10085994,49.14560316,76.06171137,27.10085994,-0.44603318,44.69696564,40.58847138,37.95816696,74.21753527,78.98983924,37.95816696,-0.582100511,59.47338196,33.72622205,28.84942891,53.18343727,76.53328531,28.84942891,-0.429944068,47.07670694,39.48330552,3519,0,NPL,Central and Southern Asia,South Asia,South-East Asia,Landlocked developing countries,Least developed countries,,,Lower middle income,نيبال,Nepal,Népal,Непал,尼泊尔
Nepal,2009,27173.035,16.43400002,83.89955847,2.158094644,11.33089552,2.611451363,0.680273712,91.56155431,1.75211216,5.524635201,1.161698333,0.051274128,85.15872987,2.091375455,10.37669576,2.373198911,0.58965534,,Nepal,2009,27.34624439,50.78533789,76.45025621,27.34624439,-0.44603318,45.35328148,40.70437163,38.00462211,74.60100527,79.14724048,38.00462211,-0.582100511,59.05650627,34.2571602,29.0978419,54.69920416,76.89347768,29.0978419,-0.429944068,47.60526895,39.64483638,3520,0,NPL,Central and Southern Asia,South Asia,South-East Asia,Landlocked developing countries,Least developed countries,,,Lower middle income,نيبال,Nepal,Népal,Непал,尼泊尔
Nepal,2010,27341.952,16.76799965,84.58292211,2.246947094,10.69509572,2.475035075,0.680273712,91.61319639,1.814532525,5.454185455,1.118085625,0.051274128,85.7617589,2.174439836,9.81629945,2.247501818,0.58965534,,Nepal,2010,27.59162884,52.44651413,76.83341431,27.59162884,-0.44603318,46.00959733,40.82027188,38.05107726,74.98519068,79.3047902,38.05107726,-0.582100511,58.63963057,34.78809835,29.3454692,56.22579947,77.24781501,29.3454692,-0.429944068,48.12740143,39.80879731,3521,0,NPL,Central and Southern Asia,South Asia,South-East Asia,Landlocked developing countries,Least developed countries,,,Lower middle income,نيبال,Nepal,Népal,Непал,尼泊尔
Nepal,2011,27464.494,17.1079998,85.2650498,2.337035507,10.05929591,2.338618787,0.680273712,91.6646913,1.877100075,5.383735709,1.074472917,0.051274128,86.35990238,2.258349809,9.259399034,2.122348772,0.58965534,,Nepal,2011,27.8370133,54.12913185,77.21118568,27.8370133,-0.44603318,46.66591317,40.93617213,38.09753242,75.37009151,79.46248837,38.09753242,-0.582100511,58.22275487,35.3190365,29.59238349,57.76303636,77.5963403,29.59238349,-0.429944068,48.64305866,39.97519354,3522,0,NPL,Central and Southern Asia,South Asia,South-East Asia,Landlocked developing countries,Least developed countries,,,Lower middle income,نيبال,Nepal,Népal,Непал,尼泊尔
Nepal,2012,27534.915,17.45800018,85.94594152,2.428359883,9.423496099,2.202202499,0.680273712,91.71603902,1.939814808,5.313285964,1.030860209,0.051274128,86.95328373,2.343069645,8.705937099,1.997709528,0.58965534,,Nepal,2012,28.08239775,55.83319108,77.58357032,28.08239775,-0.44603318,47.32222902,41.05207239,38.14398757,75.75570776,79.62033502,38.14398757,-0.582100511,57.80587918,35.84997465,29.83894962,59.31126309,77.93914743,29.83894962,-0.429944068,49.15246387,40.1438895,3523,0,NPL,Central and Southern Asia,South Asia,South-East Asia,Landlocked developing countries,Least developed countries,,,Lower middle income,نيبال,Nepal,Népal,Непал,尼泊尔
Nepal,2013,27589.996,17.81500053,86.62559728,2.520920222,8.787696291,2.06578621,0.680273712,91.76723956,2.002676725,5.242836218,0.987247502,0.051274128,87.5415796,2.428595108,8.156180782,1.873644513,0.58965534,,Nepal,2013,26.64440355,57.5586918,77.95056824,26.64440355,-0.44603318,47.97854486,41.16797264,36.53642579,76.14203942,79.77833013,36.53642579,-0.582100511,57.38900348,36.3809128,28.4066669,60.86931431,78.2761829,28.4066669,-0.429944068,49.65501735,40.31515735,3524,0,NPL,Central and Southern Asia,South Asia,South-East Asia,Landlocked developing countries,Least developed countries,,,Lower middle income,نيبال,Nepal,Népal,Непал,尼泊尔
Nepal,2014,27672.37,18.18200111,87.30401707,2.614716523,8.151896482,1.929369922,0.680273712,91.81829291,2.065685826,5.172386472,0.943634794,0.051274128,88.12480621,2.514891859,7.610158308,1.750143626,0.58965534,,Nepal,2014,25.17724541,59.30563401,78.31217942,25.17724541,-0.44603318,48.63486071,41.28387289,34.92484009,76.52908651,79.9364737,34.92484009,-0.582100511,56.97212778,36.91185095,26.94955418,62.43720468,78.60751172,26.94955418,-0.429944068,50.15074462,40.48895344,3525,0,NPL,Central and Southern Asia,South Asia,South-East Asia,Landlocked developing countries,Least developed countries,,,Lower middle income,نيبال,Nepal,Népal,Непал,尼泊尔
Nepal,2015,27823.629,18.55699921,87.9812009,2.709748788,7.516096674,1.792953634,0.680273712,91.86919908,2.128842111,5.101936726,0.900022086,0.051274128,88.70269799,2.601949972,7.06809969,1.627252348,0.58965534,,Nepal,2015,23.68092332,61.07401772,78.66840388,23.68092332,-0.44603318,49.29117655,41.39977314,33.30923047,76.91684901,80.09476574,33.30923047,-0.582100511,56.55525209,37.4427891,25.46764865,64.01397286,78.93309497,25.46764865,-0.429944068,50.63917178,40.66547618,3526,0,NPL,Central and Southern Asia,South Asia,South-East Asia,Landlocked developing countries,Least developed countries,,,Lower middle income,نيبال,Nepal,Népal,Непал,尼泊尔
Nepal,2016,27955.462,18.94199944,88.65714877,2.806017015,6.880296865,1.656537346,0.680273712,91.91995806,2.192145581,5.03148698,0.856409378,0.051274128,89.2751914,2.689737526,6.530093949,1.504977127,0.58965534,,Nepal,2016,22.15543728,62.86384293,79.01924161,22.15543728,-0.44603318,49.9474924,41.51567339,31.68959694,77.30532692,80.25320625,31.68959694,-0.582100511,56.13837639,37.97372725,23.96139816,65.59934979,79.25298033,23.96139816,-0.429944068,51.12017039,40.84475854,3527,0,NPL,Central and Southern Asia,South Asia,South-East Asia,Landlocked developing countries,Least developed countries,,,Lower middle income,نيبال,Nepal,Népal,Непал,尼泊尔
Nepal,2017,28011.258,19.33600044,89.33186068,2.903521205,6.244497057,1.520121058,0.680273712,91.97056986,2.255596234,4.961037234,0.81279667,0.051274128,89.842084,2.778238515,5.996324625,1.383352857,0.58965534,,Nepal,2017,20.6007873,64.67510963,79.36469261,20.6007873,-0.44603318,50.60380824,41.63157364,30.06593949,77.69452026,80.41179522,30.06593949,-0.582100511,55.72150069,38.5046654,22.43096971,67.19254469,79.5671626,22.43096971,-0.429944068,51.59336668,41.02695584,3528,0,NPL,Central and Southern Asia,South Asia,South-East Asia,Landlocked developing countries,Least developed countries,,,Lower middle income,نيبال,Nepal,Népal,Непал,尼泊尔
Nepal,2018,28079.689,19.73999977,90.00533662,3.002261358,5.608697248,1.38370477,0.680273712,92.02103448,2.319194071,4.890587489,0.769183963,0.051274128,90.40323371,2.867423818,5.46694414,1.262398335,0.58965534,,Nepal,2018,19.01697338,66.50781783,79.70475688,19.01697338,-0.44603318,51.26012409,41.7474739,28.43825812,78.08442901,80.57053266,28.43825812,-0.582100511,55.304625,39.03560355,20.87673465,68.79303966,79.87565953,20.87673465,-0.429944068,52.05850762,41.21214991,3529,0,NPL,Central and Southern Asia,South Asia,South-East Asia,Landlocked developing countries,Least developed countries,,,Lower middle income,نيبال,Nepal,Népal,Непал,尼泊尔
Nepal,2019,28414.064,20.15299988,90.6775766,3.102237474,4.97289744,1.247288482,0.680273712,92.07135191,2.382939092,4.820137743,0.725571255,0.051274128,90.95846246,2.957277219,4.94211353,1.142146789,0.58965534,,Nepal,2019,17.4039955,68.36196752,80.03943442,17.4039955,-0.44603318,51.91643993,41.86337415,26.80655283,78.47505317,80.72941857,26.80655283,-0.582100511,54.8877493,39.5665417,19.2988925,70.40005635,80.17848544,19.2988925,-0.429944068,52.51524693,41.40049275,3530,0,NPL,Central and Southern Asia,South Asia,South-East Asia,Landlocked developing countries,Least developed countries,,,Lower middle income,نيبال,Nepal,Népal,Непал,尼泊尔
Nepal,2020,28966.574,20.57600021,91.34858062,3.203449553,4.337097631,1.110872193,0.680273712,92.12152216,2.446831297,4.749687997,0.681958547,0.051274128,91.50762176,3.047767809,4.4219915,1.022618932,0.58965534,,Nepal,2020,15.76185369,70.23755871,80.36872523,15.76185369,-0.44603318,52.57275578,41.9792744,25.17082362,78.86639276,80.88845294,25.17082362,-0.582100511,54.4708736,40.09747985,17.69784341,72.01302809,80.47566501,17.69784341,-0.429944068,52.96331289,41.59207668,3531,0,NPL,Central and Southern Asia,South Asia,South-East Asia,Landlocked developing countries,Least developed countries,,,Lower middle income,نيبال,Nepal,Népal,Непал,尼泊尔
Nepal,2021,29475.01,21.00799942,92.01834868,3.305897594,3.701297823,0.974455905,0.680273712,92.17154522,2.510870686,4.679238251,0.638345839,0.051274128,92.050533,3.138878376,3.906742711,0.903845914,0.58965534,,Nepal,2021,14.09054792,72.13459139,80.69262931,14.09054792,-0.44603318,53.22907162,42.09517465,23.5310705,79.25844776,81.04763577,23.5310705,-0.582100511,54.05399791,40.628418,16.07381295,73.6311717,80.76720976,16.07381295,-0.429944068,53.40237259,41.78703879,3532,0,NPL,Central and Southern Asia,South Asia,South-East Asia,Landlocked developing countries,Least developed countries,,,Lower middle income,نيبال,Nepal,Népal,Непал,尼泊尔
Nepal,2022,29715.436,21.45100021,92.68688077,3.409581599,3.065498014,0.838039617,0.680273712,92.2214211,2.575057259,4.608788505,0.594733131,0.051274128,92.58703361,3.230567741,3.396550717,0.785847933,0.58965534,,Nepal,2022,14.20469462,74.05306557,81.01114666,14.20469462,-0.44603318,53.88538747,42.2110749,23.55941802,79.65121818,81.20696708,23.55941802,-0.582100511,53.63712221,41.15935615,16.21137601,75.25392409,81.05315086,16.21137601,-0.429944068,53.83213127,41.98547008,3533,0,NPL,Central and Southern Asia,South Asia,South-East Asia,Landlocked developing countries,Least developed countries,,,Lower middle income,نيبال,Nepal,Népal,Непал,尼泊尔
Nepal,2023,29694.614,21.90299988,93.3541769,3.514501566,2.429698206,0.701623329,0.680273712,92.2711498,2.639391016,4.53833876,0.551120423,0.051274128,93.11696382,3.322826193,2.89155129,0.668658696,0.58965534,,Nepal,2023,14.31884132,75.99298125,81.32427729,14.31884132,-0.44603318,54.54170331,42.32697515,23.58776554,80.04470402,81.36644685,23.58776554,-0.582100511,53.22024651,41.6902943,16.34901413,76.88043198,81.33351573,16.34901413,-0.429944068,54.252266,42.18752401,3534,0,NPL,Central and Southern Asia,South Asia,South-East Asia,Landlocked developing countries,Least developed countries,,,Lower middle income,نيبال,Nepal,Népal,Непал,尼泊尔
Nepal,2024,29651.054,22.36600113,94.02023707,3.620657496,1.793898397,0.565207041,0.680273712,92.32073131,2.703871957,4.467889014,0.507507716,0.051274128,93.64012468,3.415609203,2.391964109,0.552302004,0.58965534,,Nepal,2024,14.43298802,77.95433842,81.63202118,14.43298802,-0.44603318,55.19801916,42.4428754,23.61611306,80.43890527,81.52607508,23.61611306,-0.582100511,52.80337082,42.22123245,16.48688567,78.51003589,81.60832448,16.48688567,-0.429944068,54.66243156,42.39330233,3535,1,NPL,Central and Southern Asia,South Asia,South-East Asia,Landlocked developing countries,Least developed countries,,,Lower middle income,نيبال,Nepal,Népal,Непал,尼泊尔
Netherlands (Kingdom of the),2000,16058.76,76.79499817,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,,Netherlands (Kingdom of the),2000,,100,,,,100,0,,100,,,,100,0,99.99734745,100,,99.99734745,-0.001576711,100,0,3536,0,NLD,Europe and Northern America,,Europe,,,,,High income,هولندا (مملكة _),Países Bajos (Reino de los),Pays-Bas (Royaume des),Нидерланды (Королевство),荷兰王国
Netherlands (Kingdom of the),2001,16182.705,77.83000183,100,0,0,0,0,100,0,0,0,0,99.99999897,0,1.02588E-06,0,0,,Netherlands (Kingdom of the),2001,,100,,,,100,0,,100,,,,100,0,99.99576673,99.99999897,,99.99576673,-0.001576711,99.99999897,0,3537,0,NLD,Europe and Northern America,,Europe,,,,,High income,هولندا (مملكة _),Países Bajos (Reino de los),Pays-Bas (Royaume des),Нидерланды (Королевство),荷兰王国
Netherlands (Kingdom of the),2002,16288.051,79.11299896,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,,Netherlands (Kingdom of the),2002,,100,,,,100,0,,100,,,,100,0,99.99419131,100,,99.99419131,-0.001576711,100,0,3538,0,NLD,Europe and Northern America,,Europe,,,,,High income,هولندا (مملكة _),Países Bajos (Reino de los),Pays-Bas (Royaume des),Нидерланды (Королевство),荷兰王国
